year,title,passing,director,writer,producer,overall
2016.0,Monster High: Welcome to Monster High,1,0.0,0.0,0,0.0
2016.0,Monster Trucks,0,0.0,0.0,1,1.0
2016.0,Moonlight,0,0.0,0.0,1,1.0
2016.0,Morgan,1,0.0,0.0,0,0.0
2016.0,Mother's Day,1,0.0,0.0,0,0.0
2016.0,Mr. Church,1,0.0,0.0,0,0.0
2016.0,Mr. Right,0,0.0,0.0,0,0.0
2016.0,My Big Fat Greek Wedding 2,1,0.0,1.0,1,2.0
2016.0,My Life as a Zucchini,1,0.0,1.0,0,1.0
2016.0,My Little Pony: Equestria Girls - Legend of Everfree,1,0.0,0.0,0,0.0
2016.0,Neighbors 2: Sorority Rising,1,0.0,0.0,0,0.0
2016.0,The Neon Demon,1,0.0,1.0,0,1.0
2016.0,Neruda,0,0.0,0.0,0,0.0
2016.0,Nerve,1,0.0,1.0,0,1.0
2016.0,The Nice Guys,1,0.0,0.0,0,0.0
2016.0,Nocturnal Animals,1,0.0,0.0,0,0.0
2016.0,Norm of the North,1,0.0,0.0,0,0.0
2016.0,Norman,0,0.0,0.0,0,0.0
2016.0,Now You See Me 2,0,0.0,0.0,0,0.0
2016.0,Nowhere Boys: The Book of Shadows,1,0.0,0.0,0,0.0
2016.0,Office Christmas Party,1,0.0,0.0,0,0.0
2016.0,Other People,1,0.0,0.0,0,0.0
2016.0,Ouija: Origin of Evil,1,0.0,0.0,0,0.0
2016.0,Our Kind of Traitor,1,1.0,0.0,1,2.0
2016.0,Passengers,0,0.0,0.0,0,0.0
2016.0,Paterson,0,0.0,0.0,0,0.0
2016.0,Patients,0,0.0,0.0,0,0.0
2016.0,The Perfect Match,0,0.0,0.0,0,0.0
2016.0,Personal Shopper,1,0.0,0.0,0,0.0
2016.0,Pet,0,0.0,0.0,0,0.0
2016.0,Pete's Dragon,1,0.0,0.0,0,0.0
2016.0,Petersburg: a selfie,1,1.0,1.0,1,3.0
2016.0,Planetarium,1,1.0,1.0,0,2.0
2016.0,Popstar: Never Stop Never Stopping,0,0.0,0.0,0,0.0
2016.0,Prevenge,1,1.0,1.0,0,2.0
2016.0,Pride and Prejudice and Zombies,1,0.0,0.0,0,0.0
2016.0,The Purge: Election Year,1,0.0,0.0,0,0.0
2016.0,Queen of Katwe,1,1.0,0.0,1,2.0
2016.0,Ratchet & Clank,1,0.0,0.0,0,0.0
2016.0,Raw,1,1.0,1.0,0,2.0
2016.0,The Red Pill,1,1.0,0.0,0,1.0
2016.0,The Red Turtle,0,0.0,1.0,0,1.0
2016.0,Resident Evil: The Final Chapter,1,0.0,0.0,0,0.0
2016.0,Ride Along 2,0,0.0,0.0,0,0.0
2016.0,The Rocky Horror Picture Show: Let's Do the Time Warp Again,1,0.0,0.0,1,1.0
2016.0,Rogue One,1,0.0,0.0,1,1.0
2016.0,Sausage Party,1,0.0,0.0,1,1.0
2016.0,The Secret Life of Pets,0,0.0,0.0,0,0.0
2016.0,The Shallows,1,0.0,0.0,0,0.0
2016.0,Shin Godzilla,0,0.0,0.0,0,0.0
2016.0,The Siege of Jadotville,0,0.0,0.0,0,0.0
2016.0,Silence,0,0.0,0.0,1,1.0
2016.0,Sing,1,0.0,0.0,0,0.0
2016.0,Sing Street,0,0.0,0.0,0,0.0
2016.0,Snowden,0,0.0,0.0,0,0.0
2016.0,Southside with You,0,0.0,0.0,0,0.0
2016.0,Spa Night,1,0.0,0.0,0,0.0
2016.0,Split,1,0.0,0.0,0,0.0
2016.0,Star Trek Beyond,0,0.0,0.0,0,0.0
2016.0,Storks,0,0.0,0.0,0,0.0
2016.0,Suicide Squad,1,0.0,0.0,0,0.0
2016.0,Sully,0,0.0,0.0,0,0.0
2016.0,Swiss Army Man,0,0.0,0.0,0,0.0
2016.0,Tallulah,1,1.0,1.0,1,3.0
2016.0,Teenage Mutant Ninja Turtles: Out of the Shadows,1,0.0,0.0,0,0.0
2016.0,Their Finest,1,1.0,0.0,1,2.0
2016.0,Things to come - L'avenir,0,1.0,1.0,0,2.0
2016.0,Toni Erdmann,1,1.0,1.0,1,3.0
2016.0,The Transfiguration,0,0.0,0.0,0,0.0
2016.0,Triple 9,1,0.0,0.0,0,0.0
2016.0,Trolls,1,0.0,0.0,1,1.0
2016.0,True Memoirs of an International Assassin,0,0.0,0.0,0,0.0
2016.0,Un homme a la hauteur,1,0.0,0.0,0,0.0
2016.0,Una,0,0.0,0.0,0,0.0
2016.0,Under The Shadow,1,0.0,0.0,0,0.0
2016.0,Underworld: Blood Wars,0,1.0,0.0,0,1.0
2016.0,The Untamed,1,0.0,0.0,0,0.0
2016.0,Varoonegi,1,0.0,0.0,0,0.0
2016.0,The Void,1,0.0,0.0,0,0.0
2016.0,War Dogs,0,0.0,0.0,0,0.0
2016.0,War on Everyone,1,0.0,0.0,0,0.0
2016.0,Warcraft,1,0.0,0.0,0,0.0
2016.0,Whiskey Tango Foxtrot,1,0.0,0.0,1,1.0
2016.0,Wiener-Dog,0,0.0,0.0,1,1.0
2016.0,Women Who Kill,1,1.0,1.0,0,2.0
2016.0,X-Men: Apocalypse,1,0.0,0.0,0,0.0
2016.0,Yoga Hosers,0,0.0,0.0,0,0.0
2016.0,The Young Offenders,1,0.0,0.0,0,0.0
2016.0,Zootopia,1,0.0,1.0,0,1.0
2015.0,The 33,1,1.0,0.0,0,1.0
2015.0,45 Years,1,0.0,0.0,0,0.0
2015.0,600 millas [600 Miles],0,0.0,0.0,0,0.0
2015.0,7 Letters,1,0.0,0.0,0,0.0
2015.0,A Country Called Home,1,1.0,1.0,0,2.0
2015.0,A Little Chaos,1,0.0,0.0,1,1.0
2015.0,A Perfect Day,0,0.0,0.0,0,0.0
2015.0,A Royal Night Out,1,0.0,0.0,0,0.0
2015.0,A Sort of Homecoming,1,1.0,0.0,0,1.0
2015.0,Absolutely Anything,1,0.0,0.0,0,0.0
2015.0,Advantageous,1,1.0,0.0,0,1.0
2015.0,After the Ball,1,0.0,0.0,0,0.0
2015.0,AfterDeath,1,0.0,0.0,0,0.0
2015.0,The Age of Adaline,1,0.0,0.0,0,0.0
2015.0,Aloha,1,0.0,0.0,0,0.0
2015.0,Already Tomorrow in Hong Kong,0,1.0,0.0,0,1.0
2015.0,Alvin and the Chipmunks: The Road Chip,0,0.0,1.0,0,1.0
2015.0,American Ultra,0,0.0,0.0,0,0.0
2015.0,Anamolisa,0,0.0,0.0,1,1.0
2015.0,Angry Indian Goddesses,1,0.0,0.0,0,0.0
2015.0,Anguish,1,0.0,0.0,0,0.0
2015.0,Ant-Man,0,0.0,0.0,1,1.0
2015.0,Ava's Possession,1,0.0,0.0,0,0.0
2015.0,Avengers: Age of Ultron,1,0.0,0.0,0,0.0
2015.0,Avril et le monde truque,1,0.0,0.0,0,0.0
2015.0,Baahubali: The Beginning,0,0.0,0.0,0,0.0
2015.0,Bad Hair Day,1,0.0,0.0,0,0.0
2015.0,Barely Lethal,1,0.0,0.0,0,0.0
2015.0,Batman Unlimited: Animal Instincts,0,0.0,0.0,0,0.0
2015.0,Battle For Sevastopol,1,0.0,0.0,1,1.0
2015.0,Beasts of No Nation,0,0.0,0.0,0,0.0
2015.0,Bessie,1,1.0,0.0,0,1.0
2015.0,The Big Short,0,0.0,0.0,1,1.0
2015.0,Bill,0,0.0,0.0,0,0.0
2015.0,Birigyaru,1,0.0,0.0,0,0.0
2015.0,Black Mass,0,0.0,0.0,0,0.0
2015.0,The Blackcoat's Daughter,1,0.0,0.0,0,0.0
2015.0,Blackhat,0,0.0,0.0,0,0.0
2015.0,Bloodsucking Bastards,0,0.0,0.0,0,0.0
2015.0,Boi Neon,1,0.0,0.0,0,0.0
2015.0,Bound,1,0.0,0.0,0,0.0
2015.0,Bridge of Spies,0,0.0,0.0,0,0.0
2015.0,The Bronze,1,0.0,1.0,1,2.0
2015.0,Brooklyn,1,0.0,0.0,1,1.0
2015.0,brothers of the wind,0,0.0,0.0,0,0.0
2015.0,Burn Burn Burn,1,1.0,1.0,0,2.0
2015.0,By the Sea,1,1.0,1.0,1,3.0
2015.0,Captive,1,0.0,0.0,0,0.0
2015.0,Carol,1,0.0,1.0,1,2.0
2015.0,The Case of Hana and Alice,1,0.0,0.0,0,0.0
2015.0,Chappie,0,0.0,1.0,0,1.0
2015.0,Chi-Raq,1,0.0,0.0,0,0.0
2015.0,Child 44,0,0.0,0.0,0,0.0
2015.0,Cinderella,1,0.0,1.0,1,2.0
2015.0,The Colony,1,0.0,0.0,0,0.0
2015.0,Comment c'est loin,0,0.0,1.0,0,1.0
2015.0,Comoara,0,0.0,0.0,0,0.0
2015.0,Creed,0,0.0,0.0,0,0.0
2015.0,Crimson Peak,1,0.0,0.0,0,0.0
2015.0,Daddy's Home,0,0.0,0.0,0,0.0
2015.0,The Danish Girl,1,0.0,1.0,0,1.0
2015.0,Demolition,0,0.0,0.0,1,1.0
2015.0,Descendants,1,0.0,1.0,1,2.0
2015.0,The Diary of a Teenage Girl,1,1.0,1.0,1,3.0
2015.0,Do You Believe?,1,0.0,0.0,0,0.0
2015.0,Dofus - Livre 1: Julith,1,0.0,0.0,0,0.0
2015.0,Dolly Parton's Coat of Many Colors,1,0.0,1.0,0,1.0
2015.0,Dope,0,0.0,0.0,0,0.0
2015.0,Dora oder Die sexuellen Neurosen unserer Eltern,1,1.0,1.0,0,2.0
2015.0,Dragon Ball Z: Resurrection 'F',0,0.0,0.0,0,0.0
2015.0,The Dressmaker,1,1.0,1.0,0,2.0
2015.0,Drunk Wedding,0,0.0,0.0,0,0.0
2015.0,The DUFF,1,0.0,0.0,0,0.0
2015.0,The Duke of Burgundy,1,0.0,0.0,0,0.0
2015.0,Eaters,0,0.0,0.0,0,0.0
2015.0,Embers,0,0.0,0.0,0,0.0
2015.0,Emelie,1,0.0,0.0,0,0.0
2015.0,The End of the Tour,0,0.0,0.0,0,0.0
2015.0,Entourage,0,0.0,0.0,0,0.0
2015.0,Equals,1,0.0,0.0,0,0.0
2015.0,Everest,0,0.0,0.0,1,1.0
2015.0,Evolution,0,1.0,1.0,0,2.0
2015.0,Ex Machina,0,0.0,0.0,0,0.0
2015.0,Experimenter,0,0.0,0.0,0,0.0
2015.0,Eye in the Sky,1,0.0,0.0,0,0.0
2015.0,Family Fang,1,0.0,0.0,0,0.0
2015.0,Fantastic Four,0,0.0,0.0,0,0.0
2015.0,Far From the Madding Crowd,1,0.0,0.0,0,0.0
2015.0,Fathers & Daughters,1,0.0,0.0,0,0.0
2015.0,Feeheld,1,0.0,0.0,1,1.0
2015.0,Fifty Shades of Grey,1,1.0,1.0,1,3.0
2015.0,The Final Girls,1,0.0,0.0,0,0.0
2015.0,Focus,0,0.0,0.0,1,1.0
2015.0,Fourth Man Out,0,0.0,0.0,0,0.0
2015.0,Frau Muller muss weg,1,0.0,1.0,0,1.0
2015.0,Full Out,1,0.0,0.0,0,0.0
2015.0,Furious 7,1,0.0,0.0,0,0.0
2015.0,Get Hard,0,0.0,0.0,0,0.0
2015.0,Ghosthunters,1,0.0,0.0,0,0.0
2015.0,The Gift,1,0.0,0.0,0,0.0
2015.0,The Girl King,1,0.0,0.0,0,0.0
2015.0,Girls Lost,1,1.0,1.0,0,2.0
2015.0,The Good Dinosaur,1,0.0,1.0,1,2.0
2015.0,Goosebumps,0,0.0,0.0,1,1.0
2015.0,Grandma,1,0.0,0.0,0,0.0
2015.0,The Green Inferno,1,0.0,0.0,0,0.0
2015.0,Green Room,1,0.0,0.0,0,0.0
2015.0,The Gunman,0,0.0,0.0,0,0.0
2015.0,Halal Love,1,0.0,0.0,0,0.0
2015.0,Harbinger Down,1,0.0,0.0,0,0.0
2015.0,Harter Brocken,1,0.0,0.0,0,0.0
2015.0,The Hateful Eight,1,0.0,0.0,1,1.0
2015.0,Hedi Schneider steckt fest,1,1.0,1.0,0,2.0
2015.0,"Hello, My Name Is Doris",1,0.0,0.0,0,0.0
2015.0,Hidden,1,0.0,0.0,0,0.0
2015.0,High Rise,0,0.0,1.0,0,1.0
2015.0,Hitman: Agent 47,0,0.0,0.0,0,0.0
2015.0,Home,1,0.0,0.0,0,0.0
2015.0,Hot Pursuit,0,1.0,0.0,1,2.0
2015.0,Hotel Transylvania 2,1,0.0,0.0,1,1.0
2015.0,Hrutar,0,0.0,0.0,0,0.0
2015.0,The Hunger Games: Mockingjay - Part 2,1,0.0,0.0,1,1.0
2015.0,I'll See You in My Dreams,1,0.0,0.0,0,0.0
2015.0,Il racconto dei racconti,1,0.0,0.0,0,0.0
2015.0,In the Heart of the Sea,0,0.0,0.0,1,1.0
2015.0,Inside Out,1,0.0,1.0,0,1.0
2015.0,Insidious: Chapter 3,1,0.0,0.0,0,0.0
2015.0,Insurgent,1,0.0,1.0,0,1.0
2015.0,The Intern,1,1.0,1.0,1,3.0
2015.0,Into the Forest,1,1.0,1.0,0,2.0
2015.0,Intruders,1,0.0,0.0,1,1.0
2015.0,Invisible Sister,1,0.0,0.0,0,0.0
2015.0,Irrational Man,0,0.0,0.0,1,1.0
2015.0,Je suis un soldat,1,0.0,0.0,0,0.0
2015.0,Jem and the Holograms,1,0.0,0.0,0,0.0
2015.0,Joy,1,0.0,1.0,1,2.0
2015.0,Jupiter Ascending,1,1.0,1.0,0,2.0
2015.0,Jurassic World,1,0.0,1.0,0,1.0
2015.0,Just Jim,0,0.0,0.0,0,0.0
2015.0,Justice League: Throne of Atlantis,1,0.0,0.0,0,0.0
2015.0,Krampus,1,0.0,0.0,0,0.0
2015.0,Kung Fury,0,0.0,0.0,0,0.0
2015.0,L'attesa,1,0.0,0.0,0,0.0
2015.0,La belle saison,1,1.0,1.0,0,2.0
2015.0,La loi du marché,0,0.0,0.0,0,0.0
2015.0,La memoria del agua,0,0.0,0.0,0,0.0
2015.0,La Passion d'Augustine,1,1.0,0.0,0,1.0
2015.0,The Lady in the Van,1,0.0,0.0,0,0.0
2015.0,Last Knights,0,0.0,0.0,0,0.0
2015.0,The Last Witch Hunter,1,0.0,0.0,0,0.0
2015.0,Lavalantula,1,0.0,0.0,0,0.0
2015.0,The Lazarus Effect,1,0.0,0.0,0,0.0
2015.0,Legend,1,0.0,0.0,0,0.0
2015.0,Les ogres,1,1.0,1.0,0,2.0
2015.0,Little Big Master,1,0.0,0.0,0,0.0
2015.0,The little prince,1,0.0,0.0,0,0.0
2015.0,"Liza, the fox fairy",1,0.0,0.0,0,0.0
2015.0,The Lobster,1,0.0,0.0,0,0.0
2015.0,Long Way North,0,0.0,0.0,0,0.0
2015.0,The Longest Ride,1,0.0,0.0,0,0.0
2015.0,Louder Than Bombs,0,0.0,0.0,0,0.0
2015.0,Love the Coopers,1,1.0,0.0,0,1.0
2015.0,Macbeth,0,0.0,0.0,0,0.0
2015.0,Mad Max: Fury Road,1,0.0,0.0,0,0.0
2015.0,Madame Bovary,0,1.0,1.0,1,3.0
2015.0,Maend & hons,0,0.0,0.0,0,0.0
2015.0,Maggie's Plan,1,1.0,1.0,0,2.0
2015.0,Magic Mike XXL,1,0.0,0.0,0,0.0
2015.0,The Man from U.N.C.L.E.,1,0.0,0.0,0,0.0
2015.0,Man Up,1,0.0,1.0,0,1.0
2015.0,The Man Who Knew Infinity,0,0.0,0.0,0,0.0
2015.0,Marguerite,1,0.0,1.0,0,1.0
2015.0,The Martian,1,0.0,0.0,0,0.0
2015.0,Max,1,0.0,0.0,0,0.0
2015.0,Maze Runner: The Scorch Trials,1,0.0,0.0,0,0.0
2015.0,Me and Earl and the Dying Girl,1,0.0,0.0,0,0.0
2015.0,Meadowland,1,1.0,0.0,0,1.0
2015.0,The Meddler,1,1.0,1.0,0,2.0
2015.0,Miles Ahead,0,0.0,0.0,0,0.0
2015.0,"Milyy Khans, dorogoy Pyotr",0,0.0,0.0,0,0.0
2015.0,Min lilla syster,1,1.0,1.0,0,2.0
2015.0,Minions,1,0.0,0.0,0,0.0
2015.0,Miss You Already,1,1.0,1.0,0,2.0
2015.0,Mission: Impossible - Rogue Nation,0,0.0,0.0,0,0.0
2015.0,Mistres America,1,0.0,1.0,1,2.0
2015.0,Mojave,0,0.0,0.0,0,0.0
2015.0,Mortdecai,0,0.0,0.0,0,0.0
2015.0,Mr. Holmes,0,0.0,0.0,0,0.0
2015.0,Mustang,1,1.0,1.0,0,2.0
2015.0,My Little Pony: Equestria Girls - Friendship Games,1,0.0,0.0,0,0.0
2015.0,Mythica: The Darkspore,1,0.0,0.0,0,0.0
2015.0,Nil Battey Sannata,1,1.0,0.0,0,1.0
2015.0,Office,1,0.0,1.0,0,1.0
2015.0,Our Little Sister,1,0.0,0.0,0,0.0
2015.0,The Overnight,1,0.0,0.0,1,1.0
2015.0,Pan,0,0.0,0.0,0,0.0
2015.0,Papertowns,0,0.0,0.0,0,0.0
2015.0,Parched,1,1.0,1.0,0,2.0
2015.0,Pawn Sacrifice,0,0.0,0.0,0,0.0
2015.0,The Peanuts Movie,1,0.0,0.0,0,0.0
2015.0,The Perfect Guy,0,0.0,0.0,1,1.0
2015.0,Phoenix Incident,0,0.0,0.0,0,0.0
2015.0,The Phoenix Project,0,0.0,0.0,0,0.0
2015.0,Pitch Perfect 2,1,1.0,1.0,1,3.0
2015.0,Pixels,0,0.0,0.0,0,0.0
2015.0,Point Break,0,0.0,0.0,0,0.0
2015.0,Portrait of a Serial Monogamist,1,0.0,0.0,0,0.0
2015.0,Predator Dark Ages,0,0.0,0.0,0,0.0
2015.0,Que Horas Ela Volta?,1,1.0,1.0,0,2.0
2015.0,Queen of Earth,1,0.0,0.0,1,1.0
2015.0,The Revenant,0,0.0,0.0,1,1.0
2015.0,Riaru onigokko,1,0.0,0.0,0,0.0
2015.0,Ricki and the Flash,1,0.0,1.0,0,1.0
2015.0,The Ridiculous 6,0,0.0,0.0,0,0.0
2015.0,Roald Dahl's Esio Trot,0,1.0,0.0,0,1.0
2015.0,Room,1,0.0,1.0,1,2.0
2015.0,Run All Night,0,0.0,0.0,0,0.0
2015.0,San Andreas,1,0.0,0.0,0,0.0
2015.0,Schneider vs. Bax,0,0.0,0.0,0,0.0
2015.0,Scouts Guide to the Zombie Apocalypse,0,0.0,1.0,0,1.0
2015.0,The Second Best Exotic Marigold Hotel,1,0.0,0.0,0,0.0
2015.0,Self/less,0,0.0,0.0,0,0.0
2015.0,Septembers of Shiraz,1,0.0,0.0,0,0.0
2015.0,Shaun the Sheep Movie,0,0.0,0.0,0,0.0
2015.0,Sicario,0,0.0,0.0,0,0.0
2015.0,Sisters,1,0.0,1.0,1,2.0
2015.0,Sleeping with Other People,1,1.0,1.0,0,2.0
2015.0,Slow Learners,1,0.0,0.0,0,0.0
2015.0,Slow West,0,0.0,0.0,0,0.0
2015.0,Southpaw,0,0.0,0.0,0,0.0
2015.0,Spectre,0,0.0,0.0,0,0.0
2015.0,The SpongeBob Movie: Sponge Out of Water,0,0.0,0.0,1,1.0
2015.0,Spotlight,0,0.0,0.0,1,1.0
2015.0,Spy,1,0.0,0.0,0,0.0
2015.0,The Stanford Prison Experiment,0,0.0,0.0,0,0.0
2015.0,Star Wars: The Force Awakens,1,0.0,0.0,1,1.0
2015.0,The Steps,1,0.0,0.0,0,0.0
2015.0,Steve Jobs,1,0.0,0.0,0,0.0
2015.0,Straight Outta Compton,0,0.0,1.0,0,1.0
2015.0,Strange Magic,1,0.0,0.0,0,0.0
2015.0,Suffragette,1,1.0,1.0,1,3.0
2015.0,The Summer of Sangaile,1,1.0,1.0,0,2.0
2015.0,Sunset Song,1,0.0,0.0,0,0.0
2015.0,Survivor,1,0.0,0.0,0,0.0
2015.0,Sweet Bean,1,1.0,1.0,0,2.0
2015.0,Synchronicity,0,0.0,0.0,0,0.0
2015.0,Tangerine,1,0.0,0.0,0,0.0
2015.0,Taxi,1,0.0,0.0,0,0.0
2015.0,Ted 2,0,0.0,0.0,0,0.0
2015.0,Teen Beach 2,1,0.0,0.0,1,1.0
2015.0,Tempête,0,0.0,0.0,0,0.0
2015.0,Terminator Genisys,0,0.0,1.0,1,2.0
2015.0,Testament of Youth,1,0.0,1.0,0,1.0
2015.0,They Call Me Jeeg Robot,0,0.0,0.0,0,0.0
2015.0,This changes everything,1,0.0,0.0,1,1.0
2015.0,Throne,1,0.0,0.0,0,0.0
2015.0,Tiger House,1,0.0,0.0,0,0.0
2015.0,Till We Meet Again,1,0.0,0.0,0,0.0
2015.0,Titli,0,0.0,0.0,0,0.0
2015.0,Tjuvheder,1,0.0,0.0,0,0.0
2015.0,Tod den Hippies!! Es lebe der Punk!,0,0.0,0.0,0,0.0
2015.0,Tomorrowland,1,0.0,0.0,0,0.0
2015.0,Trainwreck,1,0.0,1.0,0,1.0
2015.0,The Transporter Refueled,1,0.0,0.0,0,0.0
2015.0,True Story,0,0.0,0.0,1,1.0
2015.0,Trumbo,1,0.0,0.0,0,0.0
2015.0,Turbo Kid,0,1.0,1.0,0,2.0
2015.0,"Un peu, beaucoup, aveuglement!",1,0.0,1.0,0,1.0
2015.0,Uncanny,0,0.0,0.0,0,0.0
2015.0,Unexpected,1,1.0,0.0,0,1.0
2015.0,Unfinished Business,0,0.0,0.0,0,0.0
2015.0,Vacation,1,0.0,0.0,0,0.0
2015.0,VANish,0,0.0,0.0,0,0.0
2015.0,Vice,1,0.0,0.0,0,0.0
2015.0,Victor Frankenstein,0,0.0,0.0,0,0.0
2015.0,Victoria,0,0.0,0.0,0,0.0
2015.0,The Visit,1,0.0,0.0,0,0.0
2015.0,The VVitch: A New-England Folktale,1,0.0,0.0,0,0.0
2015.0,The Walk,0,0.0,0.0,0,0.0
2015.0,The Wave (Bølgen),1,0.0,0.0,0,0.0
2015.0,The Wedding Ringer,1,0.0,0.0,0,0.0
2015.0,Wo shi zheng ren,0,0.0,0.0,0,0.0
2015.0,Woman in Gold,1,0.0,0.0,1,1.0
2015.0,World of Tomorrow,1,0.0,0.0,0,0.0
2015.0,You're My Boss,0,1.0,1.0,1,3.0
2015.0,Youth,0,0.0,0.0,0,0.0
2015.0,Z for Zachariah,0,0.0,0.0,0,0.0
2014.0,'71,0,0.0,0.0,0,0.0
2014.0,22 Jump St,0,0.0,0.0,0,0.0
2014.0,3 Days to Kill,1,0.0,0.0,1,1.0
2014.0,300: Rise of an Empire,0,0.0,0.0,1,1.0
2014.0,5 Flights Up,1,0.0,0.0,0,0.0
2014.0,A Brilliant Young Mind,0,0.0,0.0,1,1.0
2014.0,A coup sur,0,1.0,1.0,0,2.0
2014.0,A Girl Walks Home Alone at Night,1,1.0,1.0,0,2.0
2014.0,A Long Way Down,1,0.0,0.0,0,0.0
2014.0,A Million Ways to Die in the West,0,0.0,0.0,0,0.0
2014.0,A Most Violent Year,1,0.0,0.0,0,0.0
2014.0,A Most Wanted Man,0,0.0,0.0,1,1.0
2014.0,A Noite da Virada,1,0.0,0.0,0,0.0
2014.0,A Walk Among the Tombstones,0,0.0,0.0,0,0.0
2014.0,About a Girl,1,0.0,0.0,0,0.0
2014.0,About Last Night,0,0.0,1.0,0,1.0
2014.0,The Adventurer: The Curse of the Midas Box,0,0.0,0.0,0,0.0
2014.0,Agatha Raisin: The Quiche of Death,1,0.0,0.0,0,0.0
2014.0,"Alexander and the Terrible, Horrible, No Good Very Bad Day",1,0.0,1.0,1,2.0
2014.0,Alles Inklusive,1,1.0,1.0,0,2.0
2014.0,Aloft,1,1.0,1.0,0,2.0
2014.0,Amazing Spider-Man 2,0,0.0,0.0,0,0.0
2014.0,American Sniper,0,0.0,0.0,0,0.0
2014.0,Amour fou,0,1.0,1.0,1,3.0
2014.0,Anatomy of a Love Seen,1,1.0,0.0,0,1.0
2014.0,Angry Video Game Nerd: The Movie,1,0.0,0.0,0,0.0
2014.0,Annabelle,1,0.0,0.0,0,0.0
2014.0,Annie,1,0.0,1.0,1,2.0
2014.0,Appropriate Behavior,1,1.0,1.0,0,2.0
2014.0,Ardor,0,0.0,0.0,0,0.0
2014.0,As Above So Below,1,0.0,0.0,0,0.0
2014.0,Asian School Girls,1,0.0,0.0,0,0.0
2014.0,Ask Me Anything,1,0.0,0.0,0,0.0
2014.0,Atlas Shrugged: Who Is John Galt?,1,0.0,0.0,0,0.0
2014.0,Automata,0,0.0,0.0,0,0.0
2014.0,Avis de mistral,1,1.0,1.0,0,2.0
2014.0,The Babadook,1,1.0,1.0,1,3.0
2014.0,The Bag Man,0,0.0,0.0,0,0.0
2014.0,Barbie and the Secret Door,1,0.0,0.0,0,0.0
2014.0,Barbie: The Pearl Princess,1,0.0,0.0,0,0.0
2014.0,Barefoot,1,0.0,0.0,0,0.0
2014.0,Batman: Assault on Arkham,1,0.0,0.0,0,0.0
2014.0,Before I Go to Sleep,1,0.0,0.0,0,0.0
2014.0,Before We Go,1,0.0,0.0,0,0.0
2014.0,Begin Again,1,0.0,0.0,0,0.0
2014.0,Belle,1,1.0,1.0,0,2.0
2014.0,Better Living Through Chemistry,0,0.0,0.0,0,0.0
2014.0,Beyond the Lights,1,1.0,1.0,0,2.0
2014.0,Big Eyes,1,0.0,0.0,0,0.0
2014.0,Big Game,0,0.0,0.0,0,0.0
2014.0,Big Hero 6,1,0.0,0.0,1,1.0
2014.0,Birdman,1,0.0,0.0,0,0.0
2014.0,Black Sea,0,0.0,0.0,0,0.0
2014.0,Blended,1,0.0,0.0,0,0.0
2014.0,The Book of Life,1,0.0,0.0,0,0.0
2014.0,The Boxtrolls,0,0.0,0.0,0,0.0
2014.0,Boy Meets Girl,1,0.0,0.0,0,0.0
2014.0,Boyhood,1,0.0,0.0,1,1.0
2014.0,Brick Mansions,1,0.0,0.0,0,0.0
2014.0,Cake,1,0.0,0.0,1,1.0
2014.0,Calvary,0,0.0,0.0,0,0.0
2014.0,Camp Takota,1,0.0,1.0,0,1.0
2014.0,Captain America: The Winter Soldier,1,0.0,0.0,1,1.0
2014.0,Cesar Chavez,1,0.0,0.0,1,1.0
2014.0,Chef,0,0.0,0.0,0,0.0
2014.0,Citizenfour,0,1.0,1.0,1,3.0
2014.0,Clouds of Sils Maria,1,0.0,0.0,0,0.0
2014.0,Clown,1,0.0,0.0,0,0.0
2014.0,Comet,0,0.0,0.0,0,0.0
2014.0,Cooties,0,0.0,0.0,0,0.0
2014.0,Court,0,0.0,0.0,0,0.0
2014.0,Creep,0,0.0,0.0,0,0.0
2014.0,Cuban Fury,0,0.0,0.0,0,0.0
2014.0,Cut Bank,1,0.0,0.0,0,0.0
2014.0,Da Sweet Blood of Jesus,1,0.0,0.0,0,0.0
2014.0,Dark Was the Night,0,0.0,0.0,0,0.0
2014.0,Date and Switch,0,0.0,0.0,0,0.0
2014.0,Dawn of the Planet of the Apes,0,0.0,1.0,1,2.0
2014.0,Dead Snow 2,1,0.0,0.0,0,0.0
2014.0,Dear White People,1,0.0,0.0,0,0.0
2014.0,Deliver Us From Evil,0,0.0,0.0,0,0.0
2014.0,Der kleine Drache Kokosnuss,0,0.0,0.0,0,0.0
2014.0,Der Kreis,0,0.0,0.0,0,0.0
2014.0,The Disappearance of Eleanor Rigby: Them,1,0.0,0.0,1,1.0
2014.0,Divergent,1,0.0,1.0,1,2.0
2014.0,Dohee-ya,1,1.0,1.0,0,2.0
2014.0,Dolares de arena (Sand Dollars),1,1.0,0.0,0,1.0
2014.0,Dolphin Tale 2,1,0.0,0.0,0,0.0
2014.0,Dracula Untold,0,0.0,0.0,0,0.0
2014.0,Draft Day,0,0.0,0.0,0,0.0
2014.0,The Drop,0,0.0,0.0,0,0.0
2014.0,Dumb and Dumber 2,1,0.0,0.0,0,0.0
2014.0,Dyke Hard,1,1.0,0.0,0,1.0
2014.0,Earth To Echo,0,0.0,0.0,0,0.0
2014.0,East Side Sushi,1,0.0,0.0,0,0.0
2014.0,Eat with Me,1,0.0,0.0,0,0.0
2014.0,Edge of Tomorrow,0,0.0,0.0,1,1.0
