year,title,score,passing,director,writer,producer,overall
2016.0,Final Fantasy XV,3.0,1.0,0.0,0.0,0,0.0
2016.0,Finding Dory,3.0,1.0,0.0,1.0,1,2.0
2016.0,The Finest Hours,3.0,1.0,0.0,0.0,1,1.0
2016.0,First Girl I Loved,3.0,1.0,0.0,0.0,0,0.0
2016.0,Florence Foster Jenkins,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Forest,3.0,1.0,0.0,0.0,0,0.0
2016.0,Free Fire,0.0,0.0,0.0,1.0,0,1.0
2016.0,Free State of Jones,2.0,0.0,0.0,0.0,0,0.0
2016.0,The Fundamentals of Caring,3.0,1.0,0.0,0.0,0,0.0
2016.0,Ghostbusters,3.0,1.0,0.0,1.0,1,2.0
2016.0,The Girl on the Train,3.0,1.0,0.0,1.0,0,1.0
2016.0,The Girl with All the Gifts,3.0,1.0,0.0,0.0,0,0.0
2016.0,Gods of Egypt,2.0,0.0,0.0,0.0,0,0.0
2016.0,Grüße aus Fukushima (Greetings from Fukushima),3.0,1.0,1.0,1.0,0,2.0
2016.0,Grease Live!,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Great Wall,0.0,0.0,0.0,0.0,0,0.0
2016.0,Hacksaw Ridge,1.0,0.0,0.0,0.0,0,0.0
2016.0,"Hail, Caesar!",1.0,0.0,0.0,0.0,0,0.0
2016.0,Hairspray Live!,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Handmaiden (Ah-ga-ssi),3.0,1.0,0.0,1.0,0,1.0
2016.0,Hardcore Henry,1.0,0.0,0.0,0.0,0,0.0
2016.0,Hell or High Water,1.0,0.0,0.0,0.0,1,1.0
2016.0,Hidden Figures,3.0,1.0,0.0,1.0,1,2.0
2016.0,High Strung,2.0,0.0,0.0,0.0,0,0.0
2016.0,Hounds of Love,3.0,1.0,0.0,0.0,0,0.0
2016.0,House on Willow Street,3.0,1.0,0.0,0.0,0,0.0
2016.0,How to Be Single,3.0,1.0,0.0,0.0,1,1.0
2016.0,Hunt for the Wilderpeople,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Huntsman: Winter's War,3.0,1.0,0.0,0.0,0,0.0
2016.0,Hurricane Bianca,3.0,1.0,0.0,0.0,0,0.0
2016.0,Hush,3.0,1.0,0.0,1.0,0,1.0
2016.0,I Am the Pretty Thing That Lives in the House,3.0,1.0,0.0,0.0,0,0.0
2016.0,"I, Daniel Blake",3.0,1.0,0.0,0.0,1,1.0
2016.0,In a Valley of Violence,2.0,0.0,0.0,0.0,0,0.0
2016.0,Independence Day: Resurgence,3.0,1.0,0.0,0.0,1,1.0
2016.0,Inferno,2.0,0.0,0.0,0.0,0,0.0
2016.0,The Infiltrator,3.0,1.0,0.0,0.0,0,0.0
2016.0,It's Only the End of the World,3.0,1.0,0.0,0.0,0,0.0
2016.0,Jack Reacher: Never Go Back,3.0,1.0,0.0,0.0,0,0.0
2016.0,Jane Got a Gun,0.0,0.0,0.0,0.0,1,1.0
2016.0,Jason Bourne,1.0,0.0,0.0,0.0,0,0.0
2016.0,Julieta,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Jungle Book,2.0,0.0,0.0,0.0,1,1.0
2016.0,Justice League vs. Teen Titans,3.0,1.0,0.0,0.0,0,0.0
2016.0,Keanu,3.0,1.0,0.0,0.0,0,0.0
2016.0,Keeping Up with the Joneses,3.0,1.0,0.0,0.0,1,1.0
2016.0,Kill Command,1.0,0.0,0.0,0.0,0,0.0
2016.0,Kimi no na wa.,3.0,1.0,0.0,0.0,0,0.0
2016.0,King Dave,1.0,0.0,0.0,0.0,0,0.0
2016.0,King of the Dancehall,2.0,0.0,0.0,0.0,0,0.0
2016.0,Kubo and the Two Strings,1.0,0.0,0.0,0.0,0,0.0
2016.0,Kung Fu Panda 3,3.0,1.0,1.0,0.0,0,1.0
2016.0,La La Land,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Legend of Tarzan,0.0,0.0,0.0,0.0,0,0.0
2016.0,Les innocentes,3.0,1.0,1.0,1.0,0,2.0
2016.0,Liberty's Secret,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Light Between Oceans,3.0,1.0,0.0,0.0,0,0.0
2016.0,Lights Out,3.0,1.0,0.0,0.0,0,0.0
2016.0,Lion,2.0,0.0,0.0,0.0,0,0.0
2016.0,Little Sister,3.0,1.0,0.0,0.0,0,0.0
2016.0,Live by Night,1.0,0.0,0.0,0.0,0,0.0
2016.0,The Lost City of Z,1.0,0.0,0.0,0.0,1,1.0
2016.0,Love & Friendship,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Love Witch,3.0,1.0,1.0,1.0,1,3.0
2016.0,Loving,3.0,1.0,0.0,0.0,0,0.0
2016.0,magnificent 7,0.0,0.0,0.0,0.0,0,0.0
2016.0,Manchester by the Sea,3.0,1.0,0.0,0.0,0,0.0
2016.0,Marauders,1.0,0.0,0.0,0.0,0,0.0
2016.0,Maudie,3.0,1.0,1.0,1.0,0,2.0
2016.0,Me Before You,3.0,1.0,1.0,1.0,1,3.0
2016.0,Meet the Blacks,3.0,1.0,0.0,0.0,0,0.0
2016.0,Middle School: The Worst Years of My Life,3.0,1.0,0.0,0.0,0,0.0
2016.0,Midnight Special,1.0,0.0,0.0,0.0,1,1.0
2016.0,Mike and Dave Need Wedding Dates,3.0,1.0,0.0,0.0,0,0.0
2016.0,Miss Peregrine's Home for Peculiar Children,3.0,1.0,0.0,1.0,0,1.0
2016.0,Miss Sloane,3.0,1.0,0.0,0.0,0,0.0
2016.0,Moana,3.0,1.0,0.0,1.0,1,2.0
2016.0,Money Monster,3.0,1.0,1.0,0.0,0,1.0
2016.0,Monster High: Welcome to Monster High,3.0,1.0,0.0,0.0,0,0.0
2016.0,Monster Trucks,0.0,0.0,0.0,0.0,1,1.0
2016.0,Moonlight,1.0,0.0,0.0,0.0,1,1.0
2016.0,Morgan,3.0,1.0,0.0,0.0,0,0.0
2016.0,Mother's Day,3.0,1.0,0.0,0.0,0,0.0
2016.0,Mr. Church,3.0,1.0,0.0,0.0,0,0.0
2016.0,Mr. Right,2.0,0.0,0.0,0.0,0,0.0
2016.0,My Big Fat Greek Wedding 2,3.0,1.0,0.0,1.0,1,2.0
2016.0,My Life as a Zucchini,3.0,1.0,0.0,1.0,0,1.0
2016.0,My Little Pony: Equestria Girls - Legend of Everfree,3.0,1.0,0.0,0.0,0,0.0
2016.0,Neighbors 2: Sorority Rising,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Neon Demon,3.0,1.0,0.0,1.0,0,1.0
2016.0,Neruda,0.0,0.0,0.0,0.0,0,0.0
2016.0,Nerve,3.0,1.0,0.0,1.0,0,1.0
2016.0,The Nice Guys,3.0,1.0,0.0,0.0,0,0.0
2016.0,Nocturnal Animals,3.0,1.0,0.0,0.0,0,0.0
2016.0,Norm of the North,3.0,1.0,0.0,0.0,0,0.0
2016.0,Norman,1.0,0.0,0.0,0.0,0,0.0
2016.0,Now You See Me 2,1.0,0.0,0.0,0.0,0,0.0
2016.0,Nowhere Boys: The Book of Shadows,3.0,1.0,0.0,0.0,0,0.0
2016.0,Office Christmas Party,3.0,1.0,0.0,0.0,0,0.0
2016.0,Other People,3.0,1.0,0.0,0.0,0,0.0
2016.0,Ouija: Origin of Evil,3.0,1.0,0.0,0.0,0,0.0
2016.0,Our Kind of Traitor,3.0,1.0,1.0,0.0,1,2.0
2016.0,Passengers,0.0,0.0,0.0,0.0,0,0.0
2016.0,Paterson,1.0,0.0,0.0,0.0,0,0.0
2016.0,Patients,1.0,0.0,0.0,0.0,0,0.0
2016.0,The Perfect Match,2.0,0.0,0.0,0.0,0,0.0
2016.0,Personal Shopper,3.0,1.0,0.0,0.0,0,0.0
2016.0,Pet,2.0,0.0,0.0,0.0,0,0.0
2016.0,Pete's Dragon,3.0,1.0,0.0,0.0,0,0.0
2016.0,Petersburg: a selfie,3.0,1.0,1.0,1.0,1,3.0
2016.0,Planetarium,3.0,1.0,1.0,1.0,0,2.0
2016.0,Popstar: Never Stop Never Stopping,1.0,0.0,0.0,0.0,0,0.0
2016.0,Prevenge,3.0,1.0,1.0,1.0,0,2.0
2016.0,Pride and Prejudice and Zombies,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Purge: Election Year,3.0,1.0,0.0,0.0,0,0.0
2016.0,Queen of Katwe,3.0,1.0,1.0,0.0,1,2.0
2016.0,Ratchet & Clank,3.0,1.0,0.0,0.0,0,0.0
2016.0,Raw,3.0,1.0,1.0,1.0,0,2.0
2016.0,The Red Pill,3.0,1.0,1.0,0.0,0,1.0
2016.0,The Red Turtle,0.0,0.0,0.0,1.0,0,1.0
2016.0,Resident Evil: The Final Chapter,3.0,1.0,0.0,0.0,0,0.0
2016.0,Ride Along 2,0.0,0.0,0.0,0.0,0,0.0
2016.0,The Rocky Horror Picture Show: Let's Do the Time Warp Again,3.0,1.0,0.0,0.0,1,1.0
2016.0,Rogue One,3.0,1.0,0.0,0.0,1,1.0
2016.0,Sausage Party,3.0,1.0,0.0,0.0,1,1.0
2016.0,The Secret Life of Pets,2.0,0.0,0.0,0.0,0,0.0
2016.0,The Shallows,3.0,1.0,0.0,0.0,0,0.0
2016.0,Shin Godzilla,1.0,0.0,0.0,0.0,0,0.0
2016.0,The Siege of Jadotville,1.0,0.0,0.0,0.0,0,0.0
2016.0,Silence,0.0,0.0,0.0,0.0,1,1.0
2016.0,Sing,3.0,1.0,0.0,0.0,0,0.0
2016.0,Sing Street,1.0,0.0,0.0,0.0,0,0.0
2016.0,Snowden,1.0,0.0,0.0,0.0,0,0.0
2016.0,Southside with You,2.0,0.0,0.0,0.0,0,0.0
2016.0,Spa Night,3.0,1.0,0.0,0.0,0,0.0
2016.0,Split,3.0,1.0,0.0,0.0,0,0.0
2016.0,Star Trek Beyond,1.0,0.0,0.0,0.0,0,0.0
2016.0,Storks,1.0,0.0,0.0,0.0,0,0.0
2016.0,Suicide Squad,3.0,1.0,0.0,0.0,0,0.0
2016.0,Sully,1.0,0.0,0.0,0.0,0,0.0
2016.0,Swiss Army Man,2.0,0.0,0.0,0.0,0,0.0
2016.0,Tallulah,3.0,1.0,1.0,1.0,1,3.0
2016.0,Teenage Mutant Ninja Turtles: Out of the Shadows,3.0,1.0,0.0,0.0,0,0.0
2016.0,Their Finest,3.0,1.0,1.0,0.0,1,2.0
2016.0,Things to come - L'avenir,1.0,0.0,1.0,1.0,0,2.0
2016.0,Toni Erdmann,3.0,1.0,1.0,1.0,1,3.0
2016.0,The Transfiguration,0.0,0.0,0.0,0.0,0,0.0
2016.0,Triple 9,3.0,1.0,0.0,0.0,0,0.0
2016.0,Trolls,3.0,1.0,0.0,0.0,1,1.0
2016.0,True Memoirs of an International Assassin,0.0,0.0,0.0,0.0,0,0.0
2016.0,Un homme a la hauteur,3.0,1.0,0.0,0.0,0,0.0
2016.0,Una,2.0,0.0,0.0,0.0,0,0.0
2016.0,Under The Shadow,3.0,1.0,0.0,0.0,0,0.0
2016.0,Underworld: Blood Wars,2.0,0.0,1.0,0.0,0,1.0
2016.0,The Untamed,3.0,1.0,0.0,0.0,0,0.0
2016.0,Varoonegi,3.0,1.0,0.0,0.0,0,0.0
2016.0,The Void,3.0,1.0,0.0,0.0,0,0.0
2016.0,War Dogs,1.0,0.0,0.0,0.0,0,0.0
2016.0,War on Everyone,3.0,1.0,0.0,0.0,0,0.0
2016.0,Warcraft,3.0,1.0,0.0,0.0,0,0.0
2016.0,Whiskey Tango Foxtrot,3.0,1.0,0.0,0.0,1,1.0
2016.0,Wiener-Dog,1.0,0.0,0.0,0.0,1,1.0
2016.0,Women Who Kill,3.0,1.0,1.0,1.0,0,2.0
2016.0,X-Men: Apocalypse,3.0,1.0,0.0,0.0,0,0.0
2016.0,Yoga Hosers,2.0,0.0,0.0,0.0,0,0.0
2016.0,The Young Offenders,3.0,1.0,0.0,0.0,0,0.0
2016.0,Zootopia,3.0,1.0,0.0,1.0,0,1.0
2015.0,The 33,3.0,1.0,1.0,0.0,0,1.0
2015.0,45 Years,3.0,1.0,0.0,0.0,0,0.0
2015.0,600 millas [600 Miles],0.0,0.0,0.0,0.0,0,0.0
2015.0,7 Letters,3.0,1.0,0.0,0.0,0,0.0
2015.0,A Country Called Home,3.0,1.0,1.0,1.0,0,2.0
2015.0,A Little Chaos,3.0,1.0,0.0,0.0,1,1.0
2015.0,A Perfect Day,2.0,0.0,0.0,0.0,0,0.0
2015.0,A Royal Night Out,3.0,1.0,0.0,0.0,0,0.0
2015.0,A Sort of Homecoming,3.0,1.0,1.0,0.0,0,1.0
2015.0,Absolutely Anything,3.0,1.0,0.0,0.0,0,0.0
2015.0,Advantageous,3.0,1.0,1.0,0.0,0,1.0
2015.0,After the Ball,3.0,1.0,0.0,0.0,0,0.0
2015.0,AfterDeath,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Age of Adaline,3.0,1.0,0.0,0.0,0,0.0
2015.0,Aloha,3.0,1.0,0.0,0.0,0,0.0
2015.0,Already Tomorrow in Hong Kong,2.0,0.0,1.0,0.0,0,1.0
2015.0,Alvin and the Chipmunks: The Road Chip,1.0,0.0,0.0,1.0,0,1.0
2015.0,American Ultra,1.0,0.0,0.0,0.0,0,0.0
2015.0,Anamolisa,2.0,0.0,0.0,0.0,1,1.0
2015.0,Angry Indian Goddesses,3.0,1.0,0.0,0.0,0,0.0
2015.0,Anguish,3.0,1.0,0.0,0.0,0,0.0
2015.0,Ant-Man,2.0,0.0,0.0,0.0,1,1.0
2015.0,Ava's Possession,3.0,1.0,0.0,0.0,0,0.0
2015.0,Avengers: Age of Ultron,3.0,1.0,0.0,0.0,0,0.0
2015.0,Avril et le monde truque,3.0,1.0,0.0,0.0,0,0.0
2015.0,Baahubali: The Beginning,1.0,0.0,0.0,0.0,0,0.0
2015.0,Bad Hair Day,3.0,1.0,0.0,0.0,0,0.0
2015.0,Barely Lethal,3.0,1.0,0.0,0.0,0,0.0
2015.0,Batman Unlimited: Animal Instincts,1.0,0.0,0.0,0.0,0,0.0
2015.0,Battle For Sevastopol,3.0,1.0,0.0,0.0,1,1.0
2015.0,Beasts of No Nation,0.0,0.0,0.0,0.0,0,0.0
2015.0,Bessie,3.0,1.0,1.0,0.0,0,1.0
2015.0,The Big Short,1.0,0.0,0.0,0.0,1,1.0
2015.0,Bill,2.0,0.0,0.0,0.0,0,0.0
2015.0,Birigyaru,3.0,1.0,0.0,0.0,0,0.0
2015.0,Black Mass,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Blackcoat's Daughter,3.0,1.0,0.0,0.0,0,0.0
2015.0,Blackhat,1.0,0.0,0.0,0.0,0,0.0
2015.0,Bloodsucking Bastards,2.0,0.0,0.0,0.0,0,0.0
2015.0,Boi Neon,3.0,1.0,0.0,0.0,0,0.0
2015.0,Bound,3.0,1.0,0.0,0.0,0,0.0
2015.0,Bridge of Spies,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Bronze,3.0,1.0,0.0,1.0,1,2.0
2015.0,Brooklyn,3.0,1.0,0.0,0.0,1,1.0
2015.0,brothers of the wind,0.0,0.0,0.0,0.0,0,0.0
2015.0,Burn Burn Burn,3.0,1.0,1.0,1.0,0,2.0
2015.0,By the Sea,3.0,1.0,1.0,1.0,1,3.0
2015.0,Captive,3.0,1.0,0.0,0.0,0,0.0
2015.0,Carol,3.0,1.0,0.0,1.0,1,2.0
2015.0,The Case of Hana and Alice,3.0,1.0,0.0,0.0,0,0.0
2015.0,Chappie,1.0,0.0,0.0,1.0,0,1.0
2015.0,Chi-Raq,3.0,1.0,0.0,0.0,0,0.0
2015.0,Child 44,2.0,0.0,0.0,0.0,0,0.0
2015.0,Cinderella,3.0,1.0,0.0,1.0,1,2.0
2015.0,The Colony,3.0,1.0,0.0,0.0,0,0.0
2015.0,Comment c'est loin,1.0,0.0,0.0,1.0,0,1.0
2015.0,Comoara,1.0,0.0,0.0,0.0,0,0.0
2015.0,Creed,2.0,0.0,0.0,0.0,0,0.0
2015.0,Crimson Peak,3.0,1.0,0.0,0.0,0,0.0
2015.0,Daddy's Home,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Danish Girl,3.0,1.0,0.0,1.0,0,1.0
2015.0,Demolition,1.0,0.0,0.0,0.0,1,1.0
2015.0,Descendants,3.0,1.0,0.0,1.0,1,2.0
2015.0,The Diary of a Teenage Girl,3.0,1.0,1.0,1.0,1,3.0
2015.0,Do You Believe?,3.0,1.0,0.0,0.0,0,0.0
2015.0,Dofus - Livre 1: Julith,3.0,1.0,0.0,0.0,0,0.0
2015.0,Dolly Parton's Coat of Many Colors,3.0,1.0,0.0,1.0,0,1.0
2015.0,Dope,1.0,0.0,0.0,0.0,0,0.0
2015.0,Dora oder Die sexuellen Neurosen unserer Eltern,3.0,1.0,1.0,1.0,0,2.0
2015.0,Dragon Ball Z: Resurrection 'F',1.0,0.0,0.0,0.0,0,0.0
2015.0,The Dressmaker,3.0,1.0,1.0,1.0,0,2.0
2015.0,Drunk Wedding,2.0,0.0,0.0,0.0,0,0.0
2015.0,The DUFF,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Duke of Burgundy,3.0,1.0,0.0,0.0,0,0.0
2015.0,Eaters,1.0,0.0,0.0,0.0,0,0.0
2015.0,Embers,1.0,0.0,0.0,0.0,0,0.0
2015.0,Emelie,3.0,1.0,0.0,0.0,0,0.0
2015.0,The End of the Tour,1.0,0.0,0.0,0.0,0,0.0
2015.0,Entourage,2.0,0.0,0.0,0.0,0,0.0
2015.0,Equals,3.0,1.0,0.0,0.0,0,0.0
2015.0,Everest,2.0,0.0,0.0,0.0,1,1.0
2015.0,Evolution,0.0,0.0,1.0,1.0,0,2.0
2015.0,Ex Machina,1.0,0.0,0.0,0.0,0,0.0
2015.0,Experimenter,2.0,0.0,0.0,0.0,0,0.0
2015.0,Eye in the Sky,3.0,1.0,0.0,0.0,0,0.0
2015.0,Family Fang,3.0,1.0,0.0,0.0,0,0.0
2015.0,Fantastic Four,0.0,0.0,0.0,0.0,0,0.0
2015.0,Far From the Madding Crowd,3.0,1.0,0.0,0.0,0,0.0
2015.0,Fathers & Daughters,3.0,1.0,0.0,0.0,0,0.0
2015.0,Feeheld,3.0,1.0,0.0,0.0,1,1.0
2015.0,Fifty Shades of Grey,3.0,1.0,1.0,1.0,1,3.0
2015.0,The Final Girls,3.0,1.0,0.0,0.0,0,0.0
2015.0,Focus,1.0,0.0,0.0,0.0,1,1.0
2015.0,Fourth Man Out,1.0,0.0,0.0,0.0,0,0.0
2015.0,Frau Muller muss weg,3.0,1.0,0.0,1.0,0,1.0
2015.0,Full Out,3.0,1.0,0.0,0.0,0,0.0
2015.0,Furious 7,3.0,1.0,0.0,0.0,0,0.0
2015.0,Get Hard,1.0,0.0,0.0,0.0,0,0.0
2015.0,Ghosthunters,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Gift,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Girl King,3.0,1.0,0.0,0.0,0,0.0
2015.0,Girls Lost,3.0,1.0,1.0,1.0,0,2.0
2015.0,The Good Dinosaur,3.0,1.0,0.0,1.0,1,2.0
2015.0,Goosebumps,2.0,0.0,0.0,0.0,1,1.0
2015.0,Grandma,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Green Inferno,3.0,1.0,0.0,0.0,0,0.0
2015.0,Green Room,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Gunman,1.0,0.0,0.0,0.0,0,0.0
2015.0,Halal Love,3.0,1.0,0.0,0.0,0,0.0
2015.0,Harbinger Down,3.0,1.0,0.0,0.0,0,0.0
2015.0,Harter Brocken,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Hateful Eight,3.0,1.0,0.0,0.0,1,1.0
2015.0,Hedi Schneider steckt fest,3.0,1.0,1.0,1.0,0,2.0
2015.0,"Hello, My Name Is Doris",3.0,1.0,0.0,0.0,0,0.0
2015.0,Hidden,3.0,1.0,0.0,0.0,0,0.0
2015.0,High Rise,2.0,0.0,0.0,1.0,0,1.0
2015.0,Hitman: Agent 47,0.0,0.0,0.0,0.0,0,0.0
2015.0,Home,3.0,1.0,0.0,0.0,0,0.0
2015.0,Hot Pursuit,2.0,0.0,1.0,0.0,1,2.0
2015.0,Hotel Transylvania 2,3.0,1.0,0.0,0.0,1,1.0
2015.0,Hrutar,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Hunger Games: Mockingjay - Part 2,3.0,1.0,0.0,0.0,1,1.0
2015.0,I'll See You in My Dreams,3.0,1.0,0.0,0.0,0,0.0
2015.0,Il racconto dei racconti,3.0,1.0,0.0,0.0,0,0.0
2015.0,In the Heart of the Sea,1.0,0.0,0.0,0.0,1,1.0
2015.0,Inside Out,3.0,1.0,0.0,1.0,0,1.0
2015.0,Insidious: Chapter 3,3.0,1.0,0.0,0.0,0,0.0
2015.0,Insurgent,3.0,1.0,0.0,1.0,0,1.0
2015.0,The Intern,3.0,1.0,1.0,1.0,1,3.0
2015.0,Into the Forest,3.0,1.0,1.0,1.0,0,2.0
2015.0,Intruders,3.0,1.0,0.0,0.0,1,1.0
2015.0,Invisible Sister,3.0,1.0,0.0,0.0,0,0.0
2015.0,Irrational Man,2.0,0.0,0.0,0.0,1,1.0
2015.0,Je suis un soldat,3.0,1.0,0.0,0.0,0,0.0
2015.0,Jem and the Holograms,3.0,1.0,0.0,0.0,0,0.0
2015.0,Joy,3.0,1.0,0.0,1.0,1,2.0
2015.0,Jupiter Ascending,3.0,1.0,1.0,1.0,0,2.0
2015.0,Jurassic World,3.0,1.0,0.0,1.0,0,1.0
2015.0,Just Jim,1.0,0.0,0.0,0.0,0,0.0
2015.0,Justice League: Throne of Atlantis,3.0,1.0,0.0,0.0,0,0.0
2015.0,Krampus,3.0,1.0,0.0,0.0,0,0.0
2015.0,Kung Fury,2.0,0.0,0.0,0.0,0,0.0
2015.0,L'attesa,3.0,1.0,0.0,0.0,0,0.0
2015.0,La belle saison,3.0,1.0,1.0,1.0,0,2.0
2015.0,La loi du marché,1.0,0.0,0.0,0.0,0,0.0
2015.0,La memoria del agua,2.0,0.0,0.0,0.0,0,0.0
2015.0,La Passion d'Augustine,3.0,1.0,1.0,0.0,0,1.0
2015.0,The Lady in the Van,3.0,1.0,0.0,0.0,0,0.0
2015.0,Last Knights,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Last Witch Hunter,3.0,1.0,0.0,0.0,0,0.0
2015.0,Lavalantula,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Lazarus Effect,3.0,1.0,0.0,0.0,0,0.0
2015.0,Legend,3.0,1.0,0.0,0.0,0,0.0
2015.0,Les ogres,3.0,1.0,1.0,1.0,0,2.0
2015.0,Little Big Master,3.0,1.0,0.0,0.0,0,0.0
2015.0,The little prince,3.0,1.0,0.0,0.0,0,0.0
2015.0,"Liza, the fox fairy",3.0,1.0,0.0,0.0,0,0.0
2015.0,The Lobster,3.0,1.0,0.0,0.0,0,0.0
2015.0,Long Way North,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Longest Ride,3.0,1.0,0.0,0.0,0,0.0
2015.0,Louder Than Bombs,1.0,0.0,0.0,0.0,0,0.0
2015.0,Love the Coopers,3.0,1.0,1.0,0.0,0,1.0
2015.0,Macbeth,1.0,0.0,0.0,0.0,0,0.0
2015.0,Mad Max: Fury Road,3.0,1.0,0.0,0.0,0,0.0
2015.0,Madame Bovary,2.0,0.0,1.0,1.0,1,3.0
2015.0,Maend & hons,1.0,0.0,0.0,0.0,0,0.0
2015.0,Maggie's Plan,3.0,1.0,1.0,1.0,0,2.0
2015.0,Magic Mike XXL,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Man from U.N.C.L.E.,3.0,1.0,0.0,0.0,0,0.0
2015.0,Man Up,3.0,1.0,0.0,1.0,0,1.0
2015.0,The Man Who Knew Infinity,0.0,0.0,0.0,0.0,0,0.0
2015.0,Marguerite,3.0,1.0,0.0,1.0,0,1.0
2015.0,The Martian,3.0,1.0,0.0,0.0,0,0.0
2015.0,Max,3.0,1.0,0.0,0.0,0,0.0
2015.0,Maze Runner: The Scorch Trials,3.0,1.0,0.0,0.0,0,0.0
2015.0,Me and Earl and the Dying Girl,3.0,1.0,0.0,0.0,0,0.0
2015.0,Meadowland,3.0,1.0,1.0,0.0,0,1.0
2015.0,The Meddler,3.0,1.0,1.0,1.0,0,2.0
2015.0,Miles Ahead,0.0,0.0,0.0,0.0,0,0.0
2015.0,"Milyy Khans, dorogoy Pyotr",1.0,0.0,0.0,0.0,0,0.0
2015.0,Min lilla syster,3.0,1.0,1.0,1.0,0,2.0
2015.0,Minions,3.0,1.0,0.0,0.0,0,0.0
2015.0,Miss You Already,3.0,1.0,1.0,1.0,0,2.0
2015.0,Mission: Impossible - Rogue Nation,0.0,0.0,0.0,0.0,0,0.0
2015.0,Mistres America,3.0,1.0,0.0,1.0,1,2.0
2015.0,Mojave,1.0,0.0,0.0,0.0,0,0.0
2015.0,Mortdecai,1.0,0.0,0.0,0.0,0,0.0
2015.0,Mr. Holmes,1.0,0.0,0.0,0.0,0,0.0
2015.0,Mustang,3.0,1.0,1.0,1.0,0,2.0
2015.0,My Little Pony: Equestria Girls - Friendship Games,3.0,1.0,0.0,0.0,0,0.0
2015.0,Mythica: The Darkspore,3.0,1.0,0.0,0.0,0,0.0
2015.0,Nil Battey Sannata,3.0,1.0,1.0,0.0,0,1.0
2015.0,Office,3.0,1.0,0.0,1.0,0,1.0
2015.0,Our Little Sister,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Overnight,3.0,1.0,0.0,0.0,1,1.0
2015.0,Pan,1.0,0.0,0.0,0.0,0,0.0
2015.0,Papertowns,2.0,0.0,0.0,0.0,0,0.0
2015.0,Parched,3.0,1.0,1.0,1.0,0,2.0
2015.0,Pawn Sacrifice,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Peanuts Movie,3.0,1.0,0.0,0.0,0,0.0
2015.0,The Perfect Guy,2.0,0.0,0.0,0.0,1,1.0
2015.0,Phoenix Incident,1.0,0.0,0.0,0.0,0,0.0
2015.0,The Phoenix Project,0.0,0.0,0.0,0.0,0,0.0
2015.0,Pitch Perfect 2,3.0,1.0,1.0,1.0,1,3.0
2015.0,Pixels,1.0,0.0,0.0,0.0,0,0.0
2015.0,Point Break,0.0,0.0,0.0,0.0,0,0.0
2015.0,Portrait of a Serial Monogamist,3.0,1.0,0.0,0.0,0,0.0
2015.0,Predator Dark Ages,0.0,0.0,0.0,0.0,0,0.0
2015.0,Que Horas Ela Volta?,3.0,1.0,1.0,1.0,0,2.0
2015.0,Queen of Earth,3.0,1.0,0.0,0.0,1,1.0
2015.0,The Revenant,0.0,0.0,0.0,0.0,1,1.0
2015.0,Riaru onigokko,3.0,1.0,0.0,0.0,0,0.0
2015.0,Ricki and the Flash,3.0,1.0,0.0,1.0,0,1.0
2015.0,The Ridiculous 6,2.0,0.0,0.0,0.0,0,0.0
2015.0,Roald Dahl's Esio Trot,1.0,0.0,1.0,0.0,0,1.0
2015.0,Room,3.0,1.0,0.0,1.0,1,2.0
2015.0,Run All Night,1.0,0.0,0.0,0.0,0,0.0
2015.0,San Andreas,3.0,1.0,0.0,0.0,0,0.0
2015.0,Schneider vs. Bax,2.0,0.0,0.0,0.0,0,0.0
2015.0,Scouts Guide to the Zombie Apocalypse,1.0,0.0,0.0,1.0,0,1.0
2015.0,The Second Best Exotic Marigold Hotel,3.0,1.0,0.0,0.0,0,0.0
2015.0,Self/less,1.0,0.0,0.0,0.0,0,0.0
2015.0,Septembers of Shiraz,3.0,1.0,0.0,0.0,0,0.0
2015.0,Shaun the Sheep Movie,0.0,0.0,0.0,0.0,0,0.0
2015.0,Sicario,0.0,0.0,0.0,0.0,0,0.0
